scenario_id,title,title_en,business_impact,implementation_speed,technologies,case_count,exposed_case_count,hidden_or_unexposed_case_count,case_ids,industries,functions,tasks,source_urls
cmryiwkit00ozinjjkajkbtiq,ИИ-генератор типовых договоров для агрохозяйств,,medium,fast,LLM; NLP; RPA,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=22&limit=20
cmryiwkir00mfinjjy7k50088,ИИ-генерация аналитических отчетов по закупочной деятельности,,medium,medium,ClassicML; LLM; NLP,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=20&limit=20
cmryiwkif008dinjj4hz4vn1n,ИИ-генерация видеороликов о производственных процессах в сельском хозяйстве,,medium,medium,LLM; CV,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=7&limit=20
cmryiwkif008hinjjgds9bywh,ИИ-генерация и автоматизированная подготовка пресс-релизов о новых продуктах АПК,,medium,fast,LLM; NLP; RPA,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=7&limit=20
cmryiwkiq00m9injjmbotmxwp,ИИ-генерация и автоматическая обработка отчетов о работе с поставщиками,,medium,medium,LLM; NLP; RPA,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=20&limit=20
cmryiwkiv00rxinjjfgtvauhl,ИИ-генерация и обработка патентных описаний в агротехнологиях,,medium,medium,LLM; NLP; AIAgents,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=25&limit=20
cmryiwkim00gpinjjwprjlf1r,ИИ-генерация и персонализация программ обучения для сельскохозяйственных специалистов,,medium,medium,ClassicML; LLM; NLP,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=15&limit=20
cmryiwkib002zinjjnqf8gvgo,ИИ-генерация концепций и стратегий новых агротехнологических проектов,,medium,medium,LLM; NLP; AIAgents,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=2&limit=20
cmryiwkio00jninjjbib9mqqh,ИИ-генерация обучающих материалов по цифровым технологиям,,weak,fast,LLM; NLP,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=17&limit=20
cmryiwkih00bbinjjtn2wjb95,ИИ-генерация отчетов о результатах продаж для руководства,,medium,medium,LLM; NLP; RPA,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=10&limit=20
cmryiwkif008jinjjdp5aq8ar,ИИ-генерация персонализированных каталогов для B2B клиентов,,medium,medium,ClassicML; LLM; NLP,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=7&limit=20
cmryiwkim00gvinjjwr9d9ou4,ИИ-генерация персонализированных планов развития сотрудников,,medium,medium,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=15&limit=20
cmryiwkik00e3injj0kq11132,ИИ-генерация планов производства на основе рыночного спроса,,medium,medium,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=12&limit=20
cmryiwkid005rinjjj2a6wpej,ИИ-генерация презентаций для привлечения финансирования,,medium,fast,LLM; NLP,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=5&limit=20
cmryiwkiv00rzinjjlta7yigu,ИИ-генерация рекомендаций по внедрению инновационных агротехнологий,,medium,medium,ClassicML; LLM; AIAgents,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=25&limit=20
cmryiwkit00p7injjmzueapzk,ИИ-генерация справок о соответствии требованиям законодательства,,medium,medium,LLM; NLP; RPA,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=22&limit=20
cmryiwkib002xinjjuoy4h4jn,ИИ-генерация стратегических планов развития сельскохозяйственных регионов,,medium,medium,LLM; NLP; AIAgents,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=2&limit=20
cmryiwkig009dinjjj947rayl,ИИ-голосовые помощники для подбора и рекомендаций сельскохозяйственных товаров,,medium,medium,LLM; ASR; TTS,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=8&limit=20
cmryiwkii00cpinjjwuce6wg4,ИИ-дроны для автоматического опрыскивания и мониторинга посевов,,strong,slow,ClassicML; RPA; CV,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=11&limit=20
cmryiwkin00ifinjjxyl7btnm,ИИ-консультант для подбора оптимального софта под специфику фермы,,weak,medium,ClassicML; LLM; AIAgents,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=16&limit=20
cmryiwkic004ninjjao8s3xkq,ИИ-консультант по выбору оптимальной схемы финансирования техники,,medium,medium,ClassicML; LLM; AIAgents,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=4&limit=20
cmryiwkio00j3injjfrlyp12d,ИИ-контроль работоспособности систем точного земледелия,,medium,medium,ClassicML; AIAgents; CV,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=17&limit=20
cmryiwkiv00rfinjjpuijtmgt,ИИ-контроль соблюдения протоколов научных исследований,,medium,medium,ClassicML; LLM; CV,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=24&limit=20
cmryiwkit00oninjja17332p9,ИИ-контроль соблюдения требований по безопасности пищевых продуктов,,strong,slow,ClassicML; AIAgents; CV,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=22&limit=20
cmryiwkic0057injjq71qru7q,ИИ-контроль соблюдения финансовых ковенантов по кредитным договорам,,strong,slow,ClassicML; LLM; RPA,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=4&limit=20
cmryiwkiq00lvinjjit9m0y94,ИИ-контроль соответствия закупок бюджетным лимитам,,medium,medium,ClassicML; LLM; RPA,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=19&limit=20
cmryiwkij00djinjj65mczbf1,ИИ-контроль эффективности использования сельхозтехники,,medium,medium,ClassicML; AIAgents,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=12&limit=20
cmryiwkie006vinjjo7zgbmbj,ИИ-модели для анализа сезонности и прогнозирования спроса на сельхозпродукцию,,medium,medium,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=6&limit=20
cmryiwkiw00srinjjwu5rkxaz,ИИ-модели для проектирования и оптимизации систем искусственного фотосинтеза в сельском хозяйстве,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=25&limit=20
cmryiwkif008tinjjaddwsyj7,ИИ-моделирование рисков конкурентного давления на бренд агропредприятия,,medium,medium,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=7&limit=20
cmryiwkio00jrinjjl8qmgmuw,ИИ-модель анализа и прогнозирования рисков утечки данных в агротехнологиях,,strong,slow,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=17&limit=20
cmryiwkim00gzinjjtvidnezg,ИИ-модель анализа рисков нарушения трудового законодательства,,strong,medium,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=15&limit=20
cmryiwkie006rinjj1gimmjwx,ИИ-модель анализа эффективности маркетинговых кампаний агропродуктов,,medium,medium,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=6&limit=20
cmryiwkiv00r1injje47xzegl,ИИ-модель для оптимизации графиков и загрузки лабораторного оборудования в агроисследованиях,,medium,slow,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=24&limit=20
cmryiwkii00brinjjutgth8yz,ИИ-модель для оценки и развития эффективности торговых представителей в агробизнесе,,medium,medium,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=10&limit=20
cmryiwkit00pninjjwkw1ch7r,ИИ-модель для оценки эффективности и оптимизации работы правового департамента в агробизнесе,,medium,medium,ClassicML; LLM; NLP,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=23&limit=20
cmryiwkie007linjjxym4i3og,ИИ-модель оптимизации ассортимента для розничных агроточек,,medium,medium,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=6&limit=20
cmryiwkij00d5injjcxfpi1uc,ИИ-модель оптимизации маршрутов сельхозтехники по полям,,medium,slow,ClassicML; AIAgents,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=11&limit=20
cmryiwkic004tinjjimpuru33,ИИ-модель оптимизации оборотного капитала с учетом циклов выращивания,,strong,slow,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=4&limit=20
cmryiwkia0021injjoonhcedp,ИИ-модель оптимизации портфеля сельхозкультур с учетом рисков,,strong,slow,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture
cmryiwkis00o9injjpa1qapks,ИИ-модель оптимизации расходов на юридическое сопровождение агросделок,,medium,medium,ClassicML; LLM,0,0,0,,agriculture,,,https://ai-russia.ru/api/scenarios?industry=agriculture&page=21&limit=20
